prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
UZVG01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00792053,,isolation_source: human gut,168335331,67660,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVH01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00792057,,isolation_source: human gut,99050167,39295,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVI01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993244,,isolation_source: human gut,71120005,29268,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVJ01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00792106,,isolation_source: human gut,259110923,89201,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVK01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00792055,,isolation_source: human gut,185201660,71897,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVL01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993240,,isolation_source: human gut,150292718,33659,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVM01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00792067,,isolation_source: human gut,169700879,60428,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVN01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993239,,isolation_source: human gut,26956434,12855,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVO01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993245,,isolation_source: human gut,203208071,78090,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVP01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993243,,isolation_source: human gut,205384009,71201,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVQ01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993242,,isolation_source: human gut,134392769,38781,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UZVV01,WGS,,ENV,human gut metagenome,PRJEB30046,SAMN00993241,,isolation_source: human gut,188105403,74777,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163351,,isolation_source: faeces,40628304,18003,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147092,,isolation_source: faeces,112370112,41180,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162259,,isolation_source: faeces,84369022,34506,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964687,,isolation_source: faeces,87141417,41364,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144525,,isolation_source: faeces,32384022,14808,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147114,,isolation_source: faeces,173403585,71064,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162259,,isolation_source: faeces,34144271,21029,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXIZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158521,,isolation_source: faeces,97608525,44907,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157747,,isolation_source: faeces,170629397,78115,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161222,,isolation_source: faeces,32595715,20652,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152065,,isolation_source: faeces,26001607,20730,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157793,,isolation_source: faeces,130476224,51555,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162862,,isolation_source: faeces,157182434,80110,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161021,,isolation_source: faeces,122460213,61377,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158100,,isolation_source: faeces,21736794,17897,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155636,,isolation_source: faeces,36287956,18430,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155636,,isolation_source: faeces,94032714,40308,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162259,,isolation_source: faeces,34836041,20631,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2143980,,isolation_source: faeces,126824923,49225,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2156906,,isolation_source: faeces,125341773,59238,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162182,,isolation_source: faeces,179441706,66029,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152065,,isolation_source: faeces,29230708,21989,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155373,,isolation_source: faeces,106956907,49602,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161222,,isolation_source: faeces,33004883,20728,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155373,,isolation_source: faeces,17256641,12375,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154452,,isolation_source: faeces,93035939,51839,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160437,,isolation_source: faeces,104234357,50921,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144525,,isolation_source: faeces,31900211,15038,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155636,,isolation_source: faeces,37817015,19066,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160437,,isolation_source: faeces,22956155,18060,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158521,,isolation_source: faeces,24688954,17153,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158454,,isolation_source: faeces,103368444,47328,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXJZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1967891,,isolation_source: faeces,108040703,53953,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160437,,isolation_source: faeces,23232882,18233,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162200,,isolation_source: faeces,32684414,19686,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158454,,isolation_source: faeces,41042698,27373,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163351,,isolation_source: faeces,71138909,26639,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2142848,,isolation_source: faeces,77497892,27823,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155636,,isolation_source: faeces,39156224,19486,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154452,,isolation_source: faeces,22721903,18266,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152065,,isolation_source: faeces,101730599,58292,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158521,,isolation_source: faeces,25756776,17322,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160437,,isolation_source: faeces,22688233,18350,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153010,,isolation_source: faeces,36786493,19350,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144578,,isolation_source: faeces,61981912,30346,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161222,,isolation_source: faeces,32161094,20616,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144578,,isolation_source: faeces,18125933,11028,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158454,,isolation_source: faeces,44463385,29183,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144525,,isolation_source: faeces,31577116,15520,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2142848,,isolation_source: faeces,38132605,22411,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158100,,isolation_source: faeces,23839338,19229,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158521,,isolation_source: faeces,26399677,17646,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKT01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157909,,isolation_source: faeces,62762640,25550,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163351,,isolation_source: faeces,42767233,18621,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154452,,isolation_source: faeces,22491217,18270,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147070,,isolation_source: faeces,93761634,47723,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2156906,,isolation_source: faeces,16580877,9441,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144578,,isolation_source: faeces,20043057,12163,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXKZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162200,,isolation_source: faeces,31653277,19627,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2148105,,isolation_source: faeces,82700010,36503,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163351,,isolation_source: faeces,38336609,18165,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162259,,isolation_source: faeces,34384566,20433,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151838,,isolation_source: faeces,34098255,21882,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162200,,isolation_source: faeces,35354712,21351,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151838,,isolation_source: faeces,31365244,21028,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2149271,,isolation_source: faeces,209424394,82696,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154452,,isolation_source: faeces,22384262,18300,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2142848,,isolation_source: faeces,38379893,22497,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144578,,isolation_source: faeces,19208285,11599,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159102,,isolation_source: faeces,210675378,92577,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158100,,isolation_source: faeces,32978114,24990,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2145301,,isolation_source: faeces,156192103,61872,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153010,,isolation_source: faeces,38523491,18708,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147587,,isolation_source: faeces,182715189,72904,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159408,,isolation_source: faeces,209385568,75828,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1969178,,isolation_source: faeces,152330397,61212,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161222,,isolation_source: faeces,143553215,62213,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144525,,isolation_source: faeces,74932683,32833,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLT01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162200,,isolation_source: faeces,74808576,37107,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2142848,,isolation_source: faeces,37562152,22841,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158100,,isolation_source: faeces,22483813,18360,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153010,,isolation_source: faeces,39912485,19198,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152204,,isolation_source: faeces,111023415,37709,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147070,,isolation_source: faeces,30283985,17766,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXLZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2152065,,isolation_source: faeces,27837940,21399,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151838,,isolation_source: faeces,124904043,63040,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147070,,isolation_source: faeces,32815731,19596,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151838,,isolation_source: faeces,32694149,21429,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMD01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2148549,,isolation_source: faeces,159766796,78238,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXME01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2145648,,isolation_source: faeces,85192943,30932,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153010,,isolation_source: faeces,40427549,19252,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158100,,isolation_source: faeces,84265144,48277,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2147070,,isolation_source: faeces,27922711,16326,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2150447,,isolation_source: faeces,143607681,57554,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2156675,,isolation_source: faeces,178730531,70776,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2158454,,isolation_source: faeces,38037060,26243,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXML01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157747,,isolation_source: faeces,59743295,39077,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMM01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,8118630,4434,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMN01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2161216,,isolation_source: faeces,54383589,22733,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMO01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2145582,,isolation_source: faeces,146471158,66172,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMP01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964687,,isolation_source: faeces,184732842,67149,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMQ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163575,,isolation_source: faeces,204271833,87719,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMR01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2155055,,isolation_source: faeces,26727748,19056,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMS01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,55047014,31507,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMT01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157192,,isolation_source: faeces,78977072,34808,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMU01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2144640,,isolation_source: faeces,59846328,29999,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMV01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153740,,isolation_source: faeces,42641693,16827,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMW01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2154726,,isolation_source: faeces,24877444,13966,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMX01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,89298779,39117,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMY01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162348,,isolation_source: faeces,31953471,17385,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXMZ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157192,,isolation_source: faeces,10198811,8993,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNA01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,26818620,16208,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNB01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2157192,,isolation_source: faeces,26735166,15297,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNC01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2153740,,isolation_source: faeces,61051385,33179,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXND01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1969126,,isolation_source: faeces,85516295,44741,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNE01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151677,,isolation_source: faeces,28539031,22645,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNF01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159429,,isolation_source: faeces,30649273,14013,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNG01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2162460,,isolation_source: faeces,49886877,23077,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNH01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2163052,,isolation_source: faeces,69400488,41211,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNI01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA1964695,,isolation_source: faeces,7815545,4327,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNJ01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2159541,,isolation_source: faeces,46351536,26950,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNK01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2160621,,isolation_source: faeces,57841280,31176,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
UXNL01,WGS,,ENV,human gut metagenome,PRJEB29588,SAMEA2151677,,isolation_source: faeces,32344691,24879,0,No,0,0,0,No,,,2019-01-10T00:00:00Z,2019-01-10T00:00:00Z
