prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JAHUJT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664417,strain: oi02-767,"host: Homo sapiens,isolation_source: stomach",1598208,87,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664416,strain: oi02-729,"host: Homo sapiens,isolation_source: stomach",1524409,61,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664415,strain: oi01-543,"host: Homo sapiens,isolation_source: stomach",1609563,86,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664414,strain: oi01-314,"host: Homo sapiens,isolation_source: stomach",1603231,81,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664413,strain: oi01-273,"host: Homo sapiens,isolation_source: stomach",1613050,85,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664412,strain: oi00-37,"host: Homo sapiens,isolation_source: stomach",1567723,160,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664411,strain: oi00-255,"host: Homo sapiens,isolation_source: stomach",1608042,117,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664410,strain: NXHP29,"host: Homo sapiens,isolation_source: stomach",1622761,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664409,strain: NXHP27,"host: Homo sapiens,isolation_source: stomach",1599010,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664408,strain: NXHP2,"host: Homo sapiens,isolation_source: stomach",1614003,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664407,strain: NXHP1,"host: Homo sapiens,isolation_source: stomach",1569678,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664406,strain: NX32,"host: Homo sapiens,isolation_source: stomach",1595176,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664405,strain: NM88,"host: Homo sapiens,isolation_source: stomach",1610399,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664404,strain: NM85,"host: Homo sapiens,isolation_source: stomach",1628399,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664403,strain: NM78,"host: Homo sapiens,isolation_source: stomach",1663937,46,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664402,strain: NM75,"host: Homo sapiens,isolation_source: stomach",1663576,43,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664401,strain: NM72,"host: Homo sapiens,isolation_source: stomach",1656210,43,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664400,strain: NM61,"host: Homo sapiens,isolation_source: stomach",1607887,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664399,strain: NM52,"host: Homo sapiens,isolation_source: stomach",1651867,50,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664398,strain: NM44,"host: Homo sapiens,isolation_source: stomach",1560800,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664397,strain: NM36,"host: Homo sapiens,isolation_source: stomach",1556469,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664396,strain: NM302,"host: Homo sapiens,isolation_source: stomach",1640050,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664395,strain: NM292,"host: Homo sapiens,isolation_source: stomach",1612460,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664394,strain: NM281,"host: Homo sapiens,isolation_source: stomach",1551807,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664393,strain: NM274,"host: Homo sapiens,isolation_source: stomach",1632882,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664392,strain: NM273,"host: Homo sapiens,isolation_source: stomach",1589181,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664391,strain: NM259,"host: Homo sapiens,isolation_source: stomach",1585026,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664390,strain: NM255,"host: Homo sapiens,isolation_source: stomach",1588915,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664389,strain: NM25,"host: Homo sapiens,isolation_source: stomach",1594363,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664388,strain: NM246,"host: Homo sapiens,isolation_source: stomach",1558343,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664387,strain: NM243,"host: Homo sapiens,isolation_source: stomach",1639128,43,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664386,strain: NM241,"host: Homo sapiens,isolation_source: stomach",1596687,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUKZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664385,strain: NM226,"host: Homo sapiens,isolation_source: stomach",1612665,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664384,strain: NM219,"host: Homo sapiens,isolation_source: stomach",1588775,54,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664383,strain: NM218,"host: Homo sapiens,isolation_source: stomach",1645748,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664382,strain: NM19,"host: Homo sapiens,isolation_source: stomach",1616873,27,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664381,strain: NM188,"host: Homo sapiens,isolation_source: stomach",1647560,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664380,strain: NM183,"host: Homo sapiens,isolation_source: stomach",1604215,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664379,strain: NM179,"host: Homo sapiens,isolation_source: stomach",1609061,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664378,strain: NM177,"host: Homo sapiens,isolation_source: stomach",1608456,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664377,strain: NM163,"host: Homo sapiens,isolation_source: stomach",1645667,54,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664376,strain: NM162,"host: Homo sapiens,isolation_source: stomach",1539000,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664374,strain: NM153,"host: Homo sapiens,isolation_source: stomach",1663395,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664373,strain: NM146,"host: Homo sapiens,isolation_source: stomach",1539739,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664372,strain: NM126,"host: Homo sapiens,isolation_source: stomach",1652144,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664371,strain: NM110,"host: Homo sapiens,isolation_source: stomach",1603249,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664370,strain: NM11,"host: Homo sapiens,isolation_source: stomach",1624866,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664369,strain: NM107,"host: Homo sapiens,isolation_source: stomach",1621427,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664368,strain: NM106,"host: Homo sapiens,isolation_source: stomach",1616968,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664367,strain: M736,"host: Homo sapiens,isolation_source: stomach",1555958,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664366,strain: M712,"host: Homo sapiens,isolation_source: stomach",1572847,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664365,strain: M670,"host: Homo sapiens,isolation_source: stomach",1541088,24,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664364,strain: M628,"host: Homo sapiens,isolation_source: stomach",1587598,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664363,strain: M588,"host: Homo sapiens,isolation_source: stomach",1556037,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664362,strain: M523,"host: Homo sapiens,isolation_source: stomach",1564542,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664361,strain: M401,"host: Homo sapiens,isolation_source: stomach",1553532,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664360,strain: M3029,"host: Homo sapiens,isolation_source: stomach",1569264,27,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664359,strain: M3022,"host: Homo sapiens,isolation_source: stomach",1555969,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHULZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664358,strain: M3021,"host: Homo sapiens,isolation_source: stomach",1619777,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664357,strain: M1303,"host: Homo sapiens,isolation_source: stomach",1771192,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664356,strain: HZT342,"host: Homo sapiens,isolation_source: stomach",1618872,17,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664355,strain: HZT090600337,"host: Homo sapiens,isolation_source: stomach",1628298,13,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664354,strain: HZT090600333,"host: Homo sapiens,isolation_source: stomach",1602621,17,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUME01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664353,strain: HZT090501406,"host: Homo sapiens,isolation_source: stomach",1636971,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664352,strain: HZT090500664,"host: Homo sapiens,isolation_source: stomach",1597738,23,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664351,strain: HLJ270,"host: Homo sapiens,isolation_source: stomach",1620649,11,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664350,strain: HLJ262,"host: Homo sapiens,isolation_source: stomach",1609116,11,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664349,strain: HLJ259,"host: Homo sapiens,isolation_source: stomach",1601941,13,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664348,strain: HLJ229,"host: Homo sapiens,isolation_source: stomach",1635531,21,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664347,strain: HLJ226,"host: Homo sapiens,isolation_source: stomach",1607276,15,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUML01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664346,strain: HLJ220,"host: Homo sapiens,isolation_source: stomach",1632670,13,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664345,strain: HLJ215,"host: Homo sapiens,isolation_source: stomach",1664083,25,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664344,strain: HLJ201,"host: Homo sapiens,isolation_source: stomach",1588026,23,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664343,strain: HLJ15A,"host: Homo sapiens,isolation_source: stomach",1556957,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664342,strain: HLJ030,"host: Homo sapiens,isolation_source: stomach",1607240,22,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664341,strain: HLJ022,"host: Homo sapiens,isolation_source: stomach",1572901,16,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664340,strain: HLJ016,"host: Homo sapiens,isolation_source: stomach",1594750,9,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664339,strain: HLJ014,"host: Homo sapiens,isolation_source: stomach",1608814,16,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664338,strain: HLJ011,"host: Homo sapiens,isolation_source: stomach",1700249,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664337,strain: FJ-X12B,"host: Homo sapiens,isolation_source: stomach",1677235,49,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664336,strain: FJ-W85A,"host: Homo sapiens,isolation_source: stomach",1699110,81,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664335,strain: FJ-W80B,"host: Homo sapiens,isolation_source: stomach",1610403,27,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664334,strain: FJ-W55B,"host: Homo sapiens,isolation_source: stomach",1569156,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664333,strain: FJ-W50A,"host: Homo sapiens,isolation_source: stomach",1641980,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUMZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664332,strain: FJ-W47B,"host: Homo sapiens,isolation_source: stomach",1581039,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664331,strain: FJ-W41B,"host: Homo sapiens,isolation_source: stomach",1569229,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664330,strain: FJ-W41A,"host: Homo sapiens,isolation_source: stomach",1566741,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664329,strain: FJ-W40A,"host: Homo sapiens,isolation_source: stomach",1568388,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUND01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664328,strain: FJ-W26B,"host: Homo sapiens,isolation_source: stomach",1614740,42,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664327,strain: FJ-H8A,"host: Homo sapiens,isolation_source: stomach",1712187,62,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664325,strain: FJ-H81B,"host: Homo sapiens,isolation_source: stomach",1715738,75,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664324,strain: FJ-H7A,"host: Homo sapiens,isolation_source: stomach",1611141,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664323,strain: FJ-H78B,"host: Homo sapiens,isolation_source: stomach",1576050,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664321,strain: FJ-H49A,"host: Homo sapiens,isolation_source: stomach",1607136,65,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664320,strain: FJ-H458A,"host: Homo sapiens,isolation_source: stomach",1682598,48,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664319,strain: FJ-H449A,"host: Homo sapiens,isolation_source: stomach",1601312,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664318,strain: FJ-H43B,"host: Homo sapiens,isolation_source: stomach",1624443,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664316,strain: FJ-H414A,"host: Homo sapiens,isolation_source: stomach",1627970,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664315,strain: FJ-H306B,"host: Homo sapiens,isolation_source: stomach",1638956,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664314,strain: FJ-H302A,"host: Homo sapiens,isolation_source: stomach",1608286,64,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664313,strain: FJ-H28A,"host: Homo sapiens,isolation_source: stomach",1611027,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664312,strain: FJ-H260A,"host: Homo sapiens,isolation_source: stomach",1574372,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664311,strain: FJ-H257A,"host: Homo sapiens,isolation_source: stomach",1733887,79,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664310,strain: FJ-H251A,"host: Homo sapiens,isolation_source: stomach",1618613,53,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664308,strain: FJ-H237A,"host: Homo sapiens,isolation_source: stomach",1642509,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664306,strain: FJ-H195B,"host: Homo sapiens,isolation_source: stomach",1549609,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664305,strain: FJ-H167B,"host: Homo sapiens,isolation_source: stomach",1613672,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664304,strain: FJ-H166A,"host: Homo sapiens,isolation_source: stomach",1586764,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664303,strain: FJ-H160A,"host: Homo sapiens,isolation_source: stomach",1646293,55,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664302,strain: FJ-H15B,"host: Homo sapiens,isolation_source: stomach",1630682,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUNZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664301,strain: FJ-H159A,"host: Homo sapiens,isolation_source: stomach",1726852,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUOA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664300,strain: FJ-H151B,"host: Homo sapiens,isolation_source: stomach",1675340,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
